"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Turkmenistan","925","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Ukraine","926","Financial Development Index","FD_FD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0.111531905829907","0.10162740200758","0.0980905517935753","0.0921490341424942","0.09528549015522","0.09981968998909","0.106808207929134","0.105192221701145","0.108866609632969","0.11713795363903","0.110928557813168","0.150720030069351","0.191443741321564","0.180021569132805","0.205288946628571","0.236420825123787","0.243644833564758","0.231537163257599","0.227809265255928","0.211606413125992","0.219455868005753","0.242366597056389","0.232159480452538","0.21438929438591","0.203361764550209","0.19779109954834","0.197810217738152","0.211531415581703","0.195236325263977","0.207031384110451",
"Ukraine","926","Financial Institutions Index","FD_FI_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0.199572697281837","0.180152148008347","0.173977792263031","0.163018003106117","0.169167891144753","0.178058460354805","0.190829709172249","0.185033649206161","0.1880993694067","0.208651944994927","0.186319664120674","0.230535268783569","0.28369414806366","0.27463772892952","0.299223035573959","0.346110820770264","0.37699419260025","0.364951729774475","0.35511314868927","0.346089601516724","0.360275030136108","0.401950478553772","0.377054244279862","0.347118526697159","0.336922615766525","0.338188111782074","0.35136604309082","0.376503884792328","0.350134432315826","0.370441287755966",
"Ukraine","926","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0.0191166587173939","0.0191166587173939","0.01835604198277","0.0176658295094967","0.0176658295094967","0.0176658295094967","0.0185975059866905","0.021224969998002","0.0253639258444309","0.0210296232253313","0.031186655163765","0.0649932771921158","0.091684602200985","0.0783446654677391","0.103303074836731","0.117458008229732","0.100739322602749","0.0890413075685501","0.0915703251957893","0.0688236504793167","0.0700292736291885","0.0732766836881638","0.0781590342521667","0.0732513591647148","0.0618247464299202","0.0496363863348961","0.0364959575235844","0.0382623486220837","0.0326807051897049","0.0355013459920883",
"Ukraine","926","Financial Institutions Depth Index","FD_FID_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0.040104616433382","0.0376499556005001","0.0440562888979912","0.0152339162304997","0.012958955951035","0.0273982211947441","0.0411260686814785","0.0483189150691032","0.0659241750836372","0.0732612758874893","0.099143922328949","0.162956908345223","0.24195322394371","0.15998138487339","0.17033825814724","0.200409948825836","0.222362980246544","0.222843661904335","0.196314498782158","0.168852314352989","0.155477285385132","0.178859144449234","0.172879278659821","0.141657948493957","0.129055261611939","0.114156253635883","0.0916127040982246","0.0893886834383011","0.073127269744873","0.0662907361984253",
"Ukraine","926","Financial Institutions Access Index","FD_FIA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0.0512429066002369","0.0512429066002369","0.0492040440440178","0.0473539046943188","0.0448014140129089","0.0558823347091675","0.0600682199001312","0.0624969936907291","0.0709570422768593","0.0803775861859322","0.0973385572433472","0.112689055502415","0.131907984614372","0.169114351272583","0.206764712929726","0.275533020496368","0.352895945310593","0.358990460634232","0.363544136285782","0.388937085866928","0.420010358095169","0.467617273330688","0.42648059129715","0.389079689979553","0.395502477884293","0.434787720441818","0.432605862617493","0.427672266960144","0.416336387395859","0.405062019824982",
"Ukraine","926","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0.592510938644409","0.524588525295258","0.494661241769791","0.503468155860901","0.53395414352417","0.525972604751587","0.54446816444397","0.507566869258881","0.477096855640411","0.526358246803284","0.375032782554627","0.411468625068665","0.45039314031601","0.489725530147552","0.504140198230743","0.519838750362396","0.475709229707718","0.420670181512833","0.419745832681656","0.390189707279205","0.414803504943848","0.455650269985199","0.438580542802811","0.437575042247772","0.409922361373901","0.376110076904297","0.464665740728378","0.569132804870605","0.515764892101288","0.619868814945221",
"Slovak Rep.","936","Financial Development Index","FD_FD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.207107394933701","0.203565821051598","0.190344750881195","0.168949037790298","0.164240494370461","0.191711947321892","0.208097711205483","0.228710114955902","0.21818570792675","0.216623887419701","0.199594542384148","0.226064264774323","0.230843409895897","0.237915933132172","0.234762191772461","0.246334195137024","0.261210381984711","0.257742255926132","0.266217529773712","0.279058694839477","0.278613567352295","0.275144040584564","0.28871613740921","0.287138104438782","0.289498776197434","0.294268697500229","0.292281538248062","0.287938803434372","0.287187308073044","0.285847097635269","0.280373215675354",
"Slovak Rep.","936","Financial Institutions Index","FD_FI_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.371721476316452","0.364777237176895","0.341911375522614","0.302402019500732","0.298362225294113","0.349640280008316","0.370143204927445","0.389397591352463","0.373118340969086","0.342774420976639","0.334087997674942","0.396281063556671","0.415748983621597","0.432980448007584","0.438432604074478","0.458596080541611","0.470370471477508","0.473712503910065","0.471955418586731","0.482200115919113","0.477222442626953","0.495121449232101","0.511907577514648","0.527667164802551","0.530483305454254","0.539501011371613","0.535678386688232","0.532151222229004","0.531312763690948","0.531031787395477","0.524970769882202",
"Slovak Rep.","936","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0.0343702062964439","0.0343702062964439","0.0313125029206276","0.028869591653347","0.0236769877374172","0.026264363899827","0.0378902964293957","0.0590522438287735","0.0546954981982708","0.0819770023226738","0.0572726726531982","0.0469808578491211","0.0368837751448154","0.0335199534893036","0.0218840111047029","0.0244106613099575","0.0418051928281784","0.0316629149019718","0.0500381700694561","0.0649721398949623","0.0690770149230957","0.0443750470876694","0.0542007759213448","0.0353470705449581","0.037159625440836","0.0374946743249893","0.0374209061264992","0.0324329771101475","0.0317979119718075","0.0294509958475828","0.0247789490967989",
"Cabo Verde","624","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Central African Rep.","626","Financial Development Index","FD_FD_IX","Value","0.0946299061179161","0.0882789269089699","0.0912638902664185","0.0902308523654938","0.0874497219920158","0.0822395607829094","0.0790483877062798","0.0785280913114548","0.0748797804117203","0.0753734037280083","0.0740475878119469","0.0721160620450974","0.0474065765738487","0.0461202003061771","0.04081154987216","0.0518787503242493","0.0577819161117077","0.0569805055856705","0.0881223082542419","0.0878405794501305","0.0612458698451519","0.0558530576527119","0.0552129410207272","0.0549991950392723","0.071164533495903","0.0703642666339874","0.0607280693948269","0.042460523545742","0.0375831574201584","0.0459390617907047","0.0596411153674126","0.0643528178334236","0.0542800948023796","0.0429835431277752","0.0414527021348476","0.0403797887265682","0.0409035012125969","0.040690254420042","0.0418089516460895","0.0415323600172997","0.0415215939283371","0.0415618717670441",
"Central African Rep.","626","Financial Institutions Index","FD_FI_IX","Value","0.185548275709152","0.173095405101776","0.178948253393173","0.176922708749771","0.171469524502754","0.161253556609154","0.154996365308762","0.153976187109947","0.146822646260262","0.147790536284447","0.14519090950489","0.141403615474701","0.0929537862539291","0.0904314890503883","0.0800224021077156","0.101722732186317","0.113297529518604","0.111726142466068","0.172788321971893","0.172235906124115","0.120089575648308","0.109515465795994","0.108260340988636","0.107841230928898","0.139537870883942","0.137968733906746","0.119074285030365","0.0832556784152985","0.0736922398209572","0.090076319873333","0.116943009197712","0.126181617379189","0.106431238353252","0.0842811986804008","0.0812795609235764","0.0791758149862289","0.0802026987075806","0.0797845721244812","0.0819780901074409","0.0814357548952103","0.0814146399497986","0.081493616104126",
"Central African Rep.","626","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Central African Rep.","626","Financial Institutions Depth Index","FD_FID_IX","Value","0.0618954226374626","0.0497498884797096","0.056064959615469","0.0539515838027","0.0487953759729862","0.0409562438726425","0.0367817617952824","0.0361171066761017","0.032172154635191","0.0327185206115246","0.0313393771648407","0.0295040383934975","0.0198013056069613","0.0193182807415724","0.0175353195518255","0.0183665435761213","0.0199829693883657","0.0189683195203543","0.0204728431999683","0.0193119384348392","0.0222809221595526","0.0228815115988255","0.0202227011322975","0.0193517617881298","0.0211559403687715","0.0211567934602499","0.020648181438446","0.0223248209804296","0.0229905284941196","0.0233340319246054","0.0268033146858215","0.0292467791587114","0.032342929393053","0.0362485498189926","0.0326144509017467","0.0304486118257046","0.0315873958170414","0.0293826870620251","0.0344226807355881","0.0331765674054623","0.033128060400486","0.0333095043897629",
"Central African Rep.","626","Financial Institutions Access Index","FD_FIA_IX","Value","0.0149189298972487","0.0119914375245571","0.0135135864838958","0.0130041902884841","0.0117613673210144","0.00987186655402184","0.00886567216366529","0.00870546791702509","0.00775459734722972","0.00788629148155451","0.00755386939272285","0.00711148930713534","0.00477279676124453","0.00465637119486928","0.00422661611810327","0.00444030668586493","0.00458878139033914","0.00449265353381634","0.00467340322211385","0.00456366827711463","0.00431963242590427","0.0042297737672925","0.00400187447667122","0.00390871148556471","0.00400228193029761","0.0039234384894371","0.00386137468740344","0.00651359790936112","0.00694829830899835","0.0106707280501723","0.0135970702394843","0.015318957157433","0.01582021266222","0.0178801491856575","0.0145764779299498","0.0118750911206007","0.0131110828369856","0.0143706910312176","0.0143706910312176","0.0143706910312176","0.0143706910312176","0.0143706910312176",
"Central African Rep.","626","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.563289880752563","0.541422069072723","0.550490081310272","0.547207951545715","0.537308037281036","0.515131235122681","0.500297904014587","0.497847616672516","0.479239165782929","0.481731772422791","0.474860787391663","0.464503884315491","0.304538160562515","0.296166270971298","0.26119738817215","0.339832454919815","0.379831403493881","0.375802934169769","0.599085867404938","0.599085867404938","0.401695728302002","0.361735999584198","0.361735999584198","0.361735999584198","0.475991696119309","0.470308274030685","0.401297092437744","0.261810928583145","0.224652364850044","0.278815656900406","0.368007063865662","0.395524531602859","0.316642820835114","0.225096508860588","0.225096508860588","0.225096508860588","0.225096508860588","0.225096508860588","0.225096508860588","0.225096508860588","0.225096508860588","0.225096508860588",
"Central African Rep.","626","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Central African Rep.","626","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Chad","628","Financial Development Index","FD_FD_IX","Value","0.126228794455528","0.121761702001095","0.112384453415871","0.104885093867779","0.111659348011017","0.129404082894325","0.142118096351624","0.142502009868622","0.137425422668457","0.133054301142693","0.133953511714935","0.133961483836174","0.13294093310833","0.11226449161768","0.0885336026549339","0.0990184471011162","0.089629590511322","0.0846855565905571","0.0929534435272217","0.0883732587099075","0.0794303864240646","0.079300731420517","0.0768665075302124","0.0804657191038132","0.065873496234417","0.0747534036636353","0.0687640830874443","0.0518385469913483","0.0626493096351624","0.065523274242878","0.0864658355712891","0.0675845742225647","0.075361542403698","0.0761827453970909","0.083150178194046","0.0694573596119881","0.0807178765535355","0.0824505388736725","0.090841643512249","0.0834794715046883","0.0768083930015564","0.0702136904001236",
"Chad","628","Financial Institutions Index","FD_FI_IX","Value","0.192398354411125","0.183639392256737","0.173604413866997","0.164892598986626","0.172222584486008","0.188668876886368","0.199493303894997","0.199819400906563","0.189865350723267","0.186388969421387","0.187098294496536","0.18710458278656","0.186292022466659","0.165399610996246","0.134369105100632","0.15602919459343","0.140982106328011","0.132818594574928","0.143870130181313","0.137235626578331","0.120966859161854","0.120382688939571","0.120604038238525","0.135865420103073","0.115575686097145","0.136393383145332","0.125708326697349","0.0938192382454872","0.116324461996555","0.121179468929768","0.163188472390175","0.126939192414284","0.142290368676186","0.140013918280602","0.133235171437263","0.109191454946995","0.129285618662834","0.132330983877182","0.148784086108208","0.134348496794701","0.12126798927784","0.108337245881558",
"Chad","628","Financial Markets Index","FD_FM_IX","Value","0.0551083236932755","0.0551083236932755","0.046756599098444","0.0407638251781464","0.0467166416347027","0.0650638416409492","0.0791687741875648","0.0795954540371895","0.0795954540371895","0.0745010226964951","0.0755548551678658","0.0755641907453537","0.0743756890296936","0.0547261610627174","0.0392256714403629","0.038124043494463","0.0347616486251354","0.0332310013473034","0.0383909679949284","0.0360447466373444","0.0347785316407681","0.0351084657013416","0.0301141403615475","0.0219100192189217","0.013587636873126","0.0101814642548561","0.00912280194461346","0.00782465562224388","0.00651695067062974","0.00729715777561069","0.00635187886655331","0.00557918008416891","0.0054768999107182","0.0093635618686676","0.0298039000481367","0.0269990377128124","0.0289842486381531","0.0293362401425839","0.0293362401425839","0.0293362401425839","0.0293362401425839","0.0293362401425839",
"Chad","628","Financial Institutions Depth Index","FD_FID_IX","Value","0.0582890175282955","0.0381638072431087","0.032380037009716","0.0282299015671015","0.0323523655533791","0.0450582280755043","0.0548262298107147","0.0551217161118984","0.0322505682706833","0.0301864054054022","0.0306133944541216","0.0306171756237745","0.0301356185227632","0.0221739988774061","0.0158934965729713","0.0168789755553007","0.0159672033041716","0.0141778606921434","0.0144934160634875","0.015324885956943","0.0159339569509029","0.0164818819612265","0.0169412530958652","0.0161699671298265","0.0117101315408945","0.00956011656671762","0.00832582265138626","0.00969326496124268","0.00997840240597725","0.0139232436195016","0.0132857821881771","0.0135899903252721","0.0161731783300638","0.0173003524541855","0.0208863969892263","0.0229642316699028","0.0303631294518709","0.029336754232645","0.0282276254147291","0.0266201067715883","0.0263160411268473","0.0299665443599224",
"Chad","628","Financial Institutions Access Index","FD_FIA_IX","Value","0.00933552067726851","0.00933552067726851","0.00792071223258972","0.00690551800653338","0.00791394338011742","0.0110220154747367","0.0134114352986216","0.0134837161749601","0.0134837161749601","0.0126207051798701","0.0127992266789079","0.0128008080646396","0.012599472887814","0.00927077978849411","0.00664495071396232","0.00645833043381572","0.00588873121887445","0.00562943425029516","0.00650354893878102","0.00610609212890267","0.00589159084483981","0.00594748370349407","0.00599732715636492","0.00551633210852742","0.00487983832135796","0.00469943368807435","0.00454161548987031","0.00468188198283315","0.0070230676792562","0.00807096343487501","0.00917141791433096","0.0100566409528255","0.00942855142056942","0.0136856306344271","0.0146354017779231","0.0159912277013063","0.0173796098679304","0.0181509926915169","0.0175531096756458","0.0158469174057245","0.0166247393935919","0.0200081132352352",
"Chad","628","Financial Markets Depth Index","FD_FMD_IX","Value","0.144901856780052","0.144901856780052","0.122941821813583","0.107184424996376","0.122836761176586","0.171078905463219","0.208166420459747","0.209288328886032","0.209288328886032","0.195893034338951","0.198663979768753","0.198688521981239","0.195563495159149","0.143896996974945","0.103140011429787","0.100243382155895","0.0914022997021675","0.0873776152729988","0.100945234298706","0.0947760790586472","0.091446690261364","0.0923142284154892","0.0791821405291557","0.0576102174818516","0.0357273407280445","0.0267711468040943","0.0239875018596649","0.0205741543322802","0.0171356741338968","0.0191871505230665","0.0167016331106424","0.014669899828732","0.0144009636715054","0.0246205553412437","0.0783663913607597","0.0709912851452827","0.0762111991643906","0.0771367251873016","0.0771367251873016","0.0771367251873016","0.0771367251873016","0.0771367251873016",
"Chad","628","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Chad","628","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Comoros, Union of the","632","Financial Development Index","FD_FD_IX","Value","0","0","0.0245243944227695","0.0269837435334921","0.0364026054739952","0.0346595086157322","0.036926694214344","0.041210662573576","0.0502931736409664","0.0462449677288532","0.0546049401164055","0.0559593550860882","0.0567965917289257","0.0497854650020599","0.0473769567906856","0.0466971397399902","0.0235324054956436","0.0315688923001289","0.0196289923042059","0.0237294342368841","0.0323077104985714","0.0317898243665695","0.0327247232198715","0.0355438962578773","0.0396052673459053","0.0374862477183342","0.037312924861908","0.0393471568822861","0.0396795868873596","0.0386624373495579","0.0391139313578606","0.0463507324457169","0.0460966601967812","0.0471311658620834","0.0477022752165794","0.0483277775347233","0.0494469255208969","0.0494540669023991","0.04934087023139","0.0507470481097698","0.0537005141377449","0.0568268522620201",
"Comoros, Union of the","632","Financial Institutions Index","FD_FI_IX","Value","0","0","0.0480869002640247","0.0529091395437717","0.0713774412870407","0.0679596140980721","0.0724050626158714","0.0808049738407135","0.0986137688159943","0.0906761288642883","0.107068181037903","0.109723895788193","0.111365526914597","0.0976182594895363","0.0928957089781761","0.0915627405047417","0.0461418330669403","0.0618996024131775","0.0384881049394607","0.046528160572052","0.0633482560515404","0.0623327977955341","0.0641659274697304","0.0696936994791031","0.0776571482419968","0.0735022202134132","0.0731623768806458","0.0771510526537895","0.077802874147892","0.075808472931385","0.0766937509179115","0.0908835157752037","0.0903853327035904","0.0924137681722641","0.0935335904359818","0.0947600603103638","0.0969544649124146","0.0969684645533562","0.0967465117573738","0.0995037108659744","0.105294808745384","0.111424863338471",
"Comoros, Union of the","632","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0","0","0.152206316590309","0.168661206960678","0.229201808571815","0.229201808571815","0.244274780154228","0.272207200527191","0.327980637550354","0.302437484264374","0.351874172687531","0.359789729118347","0.364646315574646","0.321670591831207","0.306667298078537","0.302414238452911","0.145353898406029","0.198584750294685","0.118030540645123","0.144180953502655","0.203833132982254","0.203833132982254","0.209824457764625","0.228068381547928","0.259468495845795","0.240979105234146","0.240979105234146","0.240979105234146","0.240979105234146","0.218311652541161","0.21379417181015","0.21379417181015","0.21379417181015","0.21379417181015","0.21379417181015","0.21379417181015","0.21379417181015","0.21379417181015","0.21379417181015","0.21379417181015","0.231933832168579","0.233582898974419",
"Comoros, Union of the","632","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Comoros, Union of the","632","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Congo, Rep. of","634","Financial Development Index","FD_FD_IX","Value","0.0276367720216513","0.037983488291502","0.048264242708683","0.056287843734026","0.0660184323787689","0.0706243887543678","0.0666650235652924","0.0534039735794067","0.0477071963250637","0.0417791940271854","0.0458114668726921","0.0421410128474236","0.0411339625716209","0.0383378677070141","0.0328673347830772","0.032059270888567","0.0306103359907865","0.0321832485496998","0.0376469865441322","0.0439870581030846","0.0387676917016506","0.0484065376222134","0.0428829155862331","0.057676550000906","0.043791189789772","0.0327631048858166","0.0264405496418476","0.0294300392270088","0.0362769812345505","0.0769121572375298","0.0854015797376633","0.0836871489882469","0.0879882052540779","0.0913524851202965","0.10071038454771","0.115259140729904","0.119278788566589","0.116983480751514","0.103128314018249","0.0964224860072136","0.103693753480911","0.0931178480386734",
"Congo, Rep. of","634","Financial Institutions Index","FD_FI_IX","Value","0.0365356616675854","0.0480835326015949","0.0624952390789986","0.0758873373270035","0.0916626825928688","0.0990189164876938","0.0926142632961273","0.0703521594405174","0.0591820441186428","0.0494374744594097","0.055839579552412","0.0498872585594654","0.0483730547130108","0.0428905300796032","0.03577496483922","0.0370481535792351","0.0362522304058075","0.0373549088835716","0.0451254323124886","0.0603493228554726","0.0556147806346416","0.0620099008083344","0.0608711019158363","0.0855303108692169","0.0629529058933258","0.0449788011610508","0.0428270809352398","0.0487387888133526","0.0623036921024323","0.141980275511742","0.158626154065132","0.155264526605606","0.163697943091392","0.170294553041458","0.177838459610939","0.191355347633362","0.194964721798897","0.192296743392944","0.170702785253525","0.171416670084","0.185674026608467","0.164937019348145",
"Congo, Rep. of","634","Financial Markets Index","FD_FM_IX","Value","0.0176539234817028","0.0263936705887318","0.0321402363479137","0.0344806425273418","0.0377848334610462","0.0394598469138145","0.0381010733544827","0.034361194819212","0.034361194819212","0.0324822589755058","0.0339865460991859","0.0327419303357601","0.0322815291583538","0.0322815291583538","0.0286705903708935","0.0258129686117172","0.0237678531557322","0.025749308988452","0.0286919623613358","0.0258995480835438","0.0204000733792782","0.0329045839607716","0.0232127923518419","0.0275606233626604","0.0229119136929512","0.0192623864859343","0.00901697389781475","0.00896699260920286","0.00882742367684841","0.00882742367684841","0.00882742367684841","0.00882742367684841","0.00882742367684841","0.00882742367684841","0.0196322724223137","0.0346422754228115","0.0389145389199257","0.0370819270610809","0.0315089747309685","0.0176464393734932","0.0176464393734932","0.0176464393734932",
"Congo, Rep. of","634","Financial Institutions Depth Index","FD_FID_IX","Value","0.0261798594146967","0.0417720749974251","0.0551598928868771","0.0606123581528664","0.0683101639151573","0.0722124651074409","0.0690469145774841","0.0603340826928616","0.0346687808632851","0.0321534723043442","0.0341672375798225","0.0325010940432549","0.0318847671151161","0.0192876998335123","0.0163635779172182","0.017358860000968","0.0167745277285576","0.0176605898886919","0.0210641585290432","0.024128207936883","0.0132497679442167","0.020134462043643","0.0164304226636887","0.046988170593977","0.0274030677974224","0.0207564700394869","0.0209283567965031","0.0242558065801859","0.0261693093925714","0.0351312942802906","0.0267582759261131","0.0306433532387018","0.0343849025666714","0.0420409590005875","0.0472306273877621","0.0745015442371368","0.0720645263791084","0.0612443163990974","0.0535691641271114","0.0530372187495232","0.0599268153309822","0.0580017156898975",
"Congo, Rep. of","634","Financial Institutions Access Index","FD_FIA_IX","Value","0.000758523005060852","0.00121028465218842","0.00159817701205611","0.00175615423358977","0.0019791868980974","0.00209225038997829","0.00200053327716887","0.00174809154123068","0.00174809154123068","0.00162126321811229","0.00172280264087021","0.00163879105821252","0.00160771410446614","0.00160771410446614","0.00136397581081837","0.00144693709444255","0.00139823032077402","0.00147208757698536","0.00175578985363245","0.00201119179837406","0.00201119179837406","0.00207030982710421","0.00207860767841339","0.00232444447465241","0.00208302191458642","0.00222593825310469","0.00215094909071922","0.00227139447815716","0.0023817194160074","0.00230347830802202","0.00275985826738179","0.00763667235150933","0.0120076211169362","0.0402070134878159","0.0525033436715603","0.0563374012708664","0.0672023594379425","0.0750802010297775","0.0867444574832916","0.0898996070027351","0.0875304639339447","0.0853061899542809",
"Congo, Rep. of","634","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.0918435454368591","0.108748488128185","0.139905005693436","0.180435732007027","0.226066768169403","0.246826931834221","0.228367909789085","0.160410866141319","0.160410866141319","0.128599137067795","0.148888364434242","0.129675984382629","0.125114053487778","0.125114053487778","0.103876881301403","0.106853850185871","0.104926817119122","0.107463151216507","0.130288496613503","0.18129101395607","0.18129101395607","0.19377589225769","0.195514336228371","0.237166330218315","0.185537666082382","0.12949350476265","0.121372319757938","0.137700438499451","0.184647038578987","0.46522244811058","0.539590656757355","0.51313304901123","0.53136545419693","0.498588055372238","0.498588055372238","0.498588055372238","0.498588055372238","0.49361065030098","0.40749791264534","0.405977666378021","0.451416045427322","0.381306648254394",
"Congo, Rep. of","634","Financial Markets Depth Index","FD_FMD_IX","Value","0.046419233083725","0.0693995356559753","0.0845095589756966","0.0906634256243706","0.0993514657020569","0.103755749762058","0.100182987749577","0.0903493463993073","0.0903493463993073","0.0854088664054871","0.0893642455339432","0.0860916525125504","0.0848810747265816","0.0848810747265816","0.0753864645957947","0.0678726360201836","0.0624952092766762","0.0677052438259125","0.0754426643252373","0.0681002885103226","0.053639966994524","0.086519330739975","0.061035729944706","0.0724679157137871","0.0602445974946022","0.050648532807827","0.0237092357128859","0.0235778149217367","0.0232108328491449","0.0232108328491449","0.0232108328491449","0.0232108328491449","0.0232108328491449","0.0232108328491449","0.0516211092472076","0.0910884216427803","0.102321907877922","0.0975032448768616","0.0828497186303139","0.0463995561003685","0.0463995561003685","0.0463995561003685",
"Congo, Rep. of","634","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Congo, Rep. of","634","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Congo, Dem. Rep. of the","636","Financial Development Index","FD_FD_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0878304913640022","0.0878304913640022","0.0300553720444441","0.0444296598434448","0.0068347854539752","0.0679044649004936","0.00383747695013881","0.0272746365517378","0.0668592751026154","0.0265410076826811","0.0374037064611912","0.0268679969012737","0.0379356294870377","0.0474328845739365","0.0420121215283871","0.0378833338618279","0.0320537574589252","0.0281231366097927","0.0293276570737362","0.0287898257374763","0.032779723405838","0.0435619428753853","0.0429133884608746","0.0395113304257393","0.0449317432940006","0.0513929836452007","0.0393118001520634","0.0453950986266136","0.0661309808492661",
"Congo, Dem. Rep. of the","636","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00244269170798361","0.00244269170798361","0.00233168085105717","0.00200942275114358","0.00205543776974082","0.00208624475635588","0.00214567920193076","0.00199962151236832","0.00176442589145154","0.00156489666551352","0.00152852665632963","0.00194306089542806","0.00175188528373837","0.00204532919451594","0.00229581585153937","0.00197040499188006","0.00208260025829077","0.00178814015816897","0.00148988468572497","0.000964988023042679","2.58160784416539E-11","2.35042558333065E-11","2.22622666828931E-11","2.22622666828931E-11","2.22622666828931E-11","2.22622666828931E-11","2.22622666828931E-11","2.22622666828931E-11","2.22622666828931E-11",
"Congo, Dem. Rep. of the","636","Financial Institutions Depth Index","FD_FID_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00122342084068805","0.00122342084068805","0.00107051944360137","0.00107051944360137","0.00107051944360137","0.00107051944360137","0.00107051944360137","0.00213098921813071","0.0045878947712481","0.00571831781417131","0.00671958737075329","0.0075182719156146","0.0072801592759788","0.0111270816996694","0.0128959156572819","0.0206584464758635","0.0214589945971966","0.0163923799991608","0.0169950556010008","0.018534779548645","0.019893666729331","0.0208046976476908","0.021931691095233","0.0241413954645395","0.0203017648309469","0.0210770685225725","0.0217000339180231","0.0242422930896282","0.031359575688839",
"Congo, Dem. Rep. of the","636","Financial Institutions Access Index","FD_FIA_IX","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00730216316878796","0.00730216316878796","0.00697030825540423","0.00600695284083486","0.00614450965076685","0.00623660394921899","0.00641427747905254","0.00597765343263745","0.00527456169947982","0.0046780901029706","0.00456936610862613","0.00580857181921601","0.00575589668005705","0.00571200717240572","0.00605954835191369","0.00598604697734118","0.00613388558849692","0.00885744672268629","0.0093306191265583","0.0110087739303708","0.0108004827052355","0.0142112951725721","0.0178803838789463","0.0151813998818398","0.0162210911512375","0.0166091211140156","0.0140893235802651","0.00653746537864208","0.00653746537864208",
