,"Gross Domestic Product by Kind of Activity and Price Deflator-Annual",
,,""
"Period","Kind of Activity","Gross Domestic Product_Current Price(Million N.T.$)"
"1998","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",68569
"1998","¡@CB. Manufacture of Beverages and Tobacco Products",69297
"1998","¡@CC. Manufacture of Textiles",119560
"1998","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",50298
"1998","¡@CE. Manufacture of Leather, Fur and Related Products",21226
"1998","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",10705
"1998","¡@CG. Manufacture of Paper and Paper Products",42952
"1998","¡@CH. Printing and Reproduction of Recorded Media",26684
"1998","¡@CI. Manufacture of Petroleum and Coal Products",146182
"1998","¡@CJ. Manufacture of Chemical Materials",144113
"1998","¡@CK. Manufacture of Other Chemical Products",40242
"1998","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",16839
"1998","¡@CM. Manufacture of Rubber Products",24010
"1998","¡@CN. Manufacture of Plastics Products",118451
"1998","¡@CO. Manufacture of Other Non-metallic Mineral Products",97733
"1998","¡@CP. Manufacture of Basic Metals",124228
"1998","¡@CQ. Manufacture of Fabricated Metal Products",191282
"1998","¡@CR. Manufacture of Electronic Parts and Components",331216
"1998","¡@CS. Manufacture of Computers, Electronic and Optical Products",228280
"1998","¡@CT. Manufacture of Electrical Equipment",97700
"1998","¡@CU. Manufacture of Machinery and Equipment",105044
"1998","¡@CV. Manufacture of Motor Vehicles and Parts",98926
"1998","¡@CW. Manufacture of Other Transport Equipment and Parts",70091
"1998","¡@CX. Manufacture of Furniture",28434
"1998","¡@CY. Other Manufacturing",84490
"1998","¡@DA. Electricity Supply",179867
"1998","¡@DB. Gas Supply",28732
"1998","¡@EA. Water Supply",21323
"1998","¡@EB. Remediation Activities",25301
"1998","¡@GA. Wholesale Trade",778091
"1998","¡@GB. Retail Trade",677388
"1998","¡@HA. Land Transportation",167306
"1998","¡@HB. Water Transportation",49327
"1998","¡@HC. Air Transport",47770
"1998","¡@HD. Support Activities for Transportation; Warehousing and Storage",114625
"1998","¡@HE. Postal and Courier Activities",22909
"1998","¡@IA. Accommodation",41406
"1998","¡@IB. Food and Beverage Service Activities",134559
"1998","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",60086
"1998","¡@JB. Telecommunications",191565
"1998","¡@JC. Related Service of Computer and Information",42950
"1998","K. Financial and Insurance Activities",769152
"1998","¡@KA. Financial Service Activities",524203
"1998","¡@KB. Insurance",151872
"1998","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",93077
"1998","¡@LA. Real Estate Activities",82026
"1998","¡@LB. Ownership of Dwellings",724206
"1998","¡@NA. Rental and Leasing Activities",24169
"1998","¡@NB. Other Support Service Activities",49044
"1998","¡@QA. Human Health Activities",210449
"1998","¡@QB. Social Work Activities",12064
"1998","¡@SA. Activities of Membership Organizations",46895
"1998","¡@SB. Activities of Households as Employers of Domestic Personnel",59692
"1998","¡@SC. Other Personal Service Activities",125885
"1998","Total ( by production approach )",9355218
"1998","Statistical Discrepancy",11119
"1998","GDP",9366337
"1999","¡@AA. Agriculture, Horticulture and Agrarian Activities",149217
"1999","¡@AB.  Animal Husbandry",37883
"1999","¡@AC. Forestry",1758
"1999","¡@AD. Fishing and Aquaculture",49769
"1999","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",55570
"1999","¡@CB. Manufacture of Beverages and Tobacco Products",67274
"1999","¡@CC. Manufacture of Textiles",124780
"1999","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",45742
"1999","¡@CE. Manufacture of Leather, Fur and Related Products",19477
"1999","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",9409
"1999","¡@CG. Manufacture of Paper and Paper Products",46740
"1999","¡@CH. Printing and Reproduction of Recorded Media",25430
"1999","¡@CI. Manufacture of Petroleum and Coal Products",134320
"1999","¡@CJ. Manufacture of Chemical Materials",140688
"1999","¡@CK. Manufacture of Other Chemical Products",42216
"1999","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",17972
"1999","¡@CM. Manufacture of Rubber Products",28273
"1999","¡@CN. Manufacture of Plastics Products",120666
"1999","¡@CO. Manufacture of Other Non-metallic Mineral Products",91260
"1999","¡@CP. Manufacture of Basic Metals",127482
"1999","¡@CQ. Manufacture of Fabricated Metal Products",192158
"1999","¡@CR. Manufacture of Electronic Parts and Components",420920
"1999","¡@CS. Manufacture of Computers, Electronic and Optical Products",241552
"1999","¡@CT. Manufacture of Electrical Equipment",86768
"1999","¡@CU. Manufacture of Machinery and Equipment",113167
"1999","¡@CV. Manufacture of Motor Vehicles and Parts",93066
"1999","¡@CW. Manufacture of Other Transport Equipment and Parts",64346
"1999","¡@CX. Manufacture of Furniture",28132
"1999","¡@CY. Other Manufacturing",80071
"1999","¡@DA. Electricity Supply",183131
"1999","¡@DB. Gas Supply",24540
"1999","¡@EA. Water Supply",22074
"1999","¡@EB. Remediation Activities",25626
"1999","¡@GA. Wholesale Trade",851880
"1999","¡@GB. Retail Trade",735635
"1999","¡@HA. Land Transportation",182688
"1999","¡@HB. Water Transportation",41769
"1999","¡@HC. Air Transport",55055
"1999","¡@HD. Support Activities for Transportation; Warehousing and Storage",121930
"1999","¡@HE. Postal and Courier Activities",24063
"1999","¡@IA. Accommodation",43476
"1999","¡@IB. Food and Beverage Service Activities",145651
"1999","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",66404
"1999","¡@JB. Telecommunications",205671
"1999","¡@JC. Related Service of Computer and Information",55764
"1999","K. Financial and Insurance Activities",828503
"1999","¡@KA. Financial Service Activities",574262
"1999","¡@KB. Insurance",155471
"1999","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",98770
"1999","¡@LA. Real Estate Activities",81900
"1999","¡@LB. Ownership of Dwellings",744617
"1999","¡@NA. Rental and Leasing Activities",26387
"1999","¡@NB. Other Support Service Activities",57813
"1999","¡@QA. Human Health Activities",229765
"1999","¡@QB. Social Work Activities",14027
"1999","¡@SA. Activities of Membership Organizations",36901
"1999","¡@SB. Activities of Households as Employers of Domestic Personnel",64514
"1999","¡@SC. Other Personal Service Activities",135514
"1999","Total ( by production approach )",9799673
"1999","Statistical Discrepancy",4830
"1999","GDP",9804503
"2000","¡@AA. Agriculture, Horticulture and Agrarian Activities",140911
"2000","¡@AB.  Animal Husbandry",19846
"2000","¡@AC. Forestry",1283
"2000","¡@AD. Fishing and Aquaculture",46354
"2000","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",74628
"2000","¡@CB. Manufacture of Beverages and Tobacco Products",69874
"2000","¡@CC. Manufacture of Textiles",126426
"2000","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",40765
"2000","¡@CE. Manufacture of Leather, Fur and Related Products",16434
"2000","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",8172
"2000","¡@CG. Manufacture of Paper and Paper Products",47010
"2000","¡@CH. Printing and Reproduction of Recorded Media",23961
"2000","¡@CI. Manufacture of Petroleum and Coal Products",132882
"2000","¡@CJ. Manufacture of Chemical Materials",165100
"2000","¡@CK. Manufacture of Other Chemical Products",42079
"2000","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",18139
"2000","¡@CM. Manufacture of Rubber Products",29337
"2000","¡@CN. Manufacture of Plastics Products",97143
"2000","¡@CO. Manufacture of Other Non-metallic Mineral Products",86162
"2000","¡@CP. Manufacture of Basic Metals",155344
"2000","¡@CQ. Manufacture of Fabricated Metal Products",196262
"2000","¡@CR. Manufacture of Electronic Parts and Components",559297
"2000","¡@CS. Manufacture of Computers, Electronic and Optical Products",257707
"2000","¡@CT. Manufacture of Electrical Equipment",84220
"2000","¡@CU. Manufacture of Machinery and Equipment",118347
"2000","¡@CV. Manufacture of Motor Vehicles and Parts",95199
"2000","¡@CW. Manufacture of Other Transport Equipment and Parts",62189
"2000","¡@CX. Manufacture of Furniture",24802
"2000","¡@CY. Other Manufacturing",78222
"2000","¡@DA. Electricity Supply",180749
"2000","¡@DB. Gas Supply",17228
"2000","¡@EA. Water Supply",21467
"2000","¡@EB. Remediation Activities",26204
"2000","¡@GA. Wholesale Trade",966000
"2000","¡@GB. Retail Trade",781711
"2000","¡@HA. Land Transportation",174994
"2000","¡@HB. Water Transportation",37361
"2000","¡@HC. Air Transport",51397
"2000","¡@HD. Support Activities for Transportation; Warehousing and Storage",125243
"2000","¡@HE. Postal and Courier Activities",26009
"2000","¡@IA. Accommodation",45249
"2000","¡@IB. Food and Beverage Service Activities",160999
"2000","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",73212
"2000","¡@JB. Telecommunications",239297
"2000","¡@JC. Related Service of Computer and Information",69645
"2000","K. Financial and Insurance Activities",843787
"2000","¡@KA. Financial Service Activities",583133
"2000","¡@KB. Insurance",155707
"2000","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",104947
"2000","¡@LA. Real Estate Activities",78912
"2000","¡@LB. Ownership of Dwellings",789504
"2000","¡@NA. Rental and Leasing Activities",28295
"2000","¡@NB. Other Support Service Activities",64053
"2000","¡@QA. Human Health Activities",246729
"2000","¡@QB. Social Work Activities",16915
"2000","¡@SA. Activities of Membership Organizations",42869
"2000","¡@SB. Activities of Households as Employers of Domestic Personnel",69717
"2000","¡@SC. Other Personal Service Activities",145478
"2000","Total ( by production approach )",10335056
"2000","Statistical Discrepancy",-6507
"2000","GDP",10328549
"2001","¡@AA. Agriculture, Horticulture and Agrarian Activities",134582
"2001","¡@AB.  Animal Husbandry",15758
"2001","¡@AC. Forestry",1693
"2001","¡@AD. Fishing and Aquaculture",40224
"2001","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",80456
"2001","¡@CB. Manufacture of Beverages and Tobacco Products",77292
"2001","¡@CC. Manufacture of Textiles",111364
"2001","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",34934
"2001","¡@CE. Manufacture of Leather, Fur and Related Products",12876
"2001","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",6837
"2001","¡@CG. Manufacture of Paper and Paper Products",40066
"2001","¡@CH. Printing and Reproduction of Recorded Media",24593
"2001","¡@CI. Manufacture of Petroleum and Coal Products",155608
"2001","¡@CJ. Manufacture of Chemical Materials",170712
"2001","¡@CK. Manufacture of Other Chemical Products",39508
"2001","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",17300
"2001","¡@CM. Manufacture of Rubber Products",27831
"2001","¡@CN. Manufacture of Plastics Products",101413
"2001","¡@CO. Manufacture of Other Non-metallic Mineral Products",71129
"2001","¡@CP. Manufacture of Basic Metals",106309
"2001","¡@CQ. Manufacture of Fabricated Metal Products",177710
"2001","¡@CR. Manufacture of Electronic Parts and Components",459220
"2001","¡@CS. Manufacture of Computers, Electronic and Optical Products",229122
"2001","¡@CT. Manufacture of Electrical Equipment",88016
"2001","¡@CU. Manufacture of Machinery and Equipment",113465
"2001","¡@CV. Manufacture of Motor Vehicles and Parts",90897
"2001","¡@CW. Manufacture of Other Transport Equipment and Parts",54714
"2001","¡@CX. Manufacture of Furniture",19973
"2001","¡@CY. Other Manufacturing",75743
"2001","¡@DA. Electricity Supply",181764
"2001","¡@DB. Gas Supply",16402
"2001","¡@EA. Water Supply",21564
"2001","¡@EB. Remediation Activities",27173
"2001","¡@GA. Wholesale Trade",934602
"2001","¡@GB. Retail Trade",767235
"2001","¡@HA. Land Transportation",177127
"2001","¡@HB. Water Transportation",33015
"2001","¡@HC. Air Transport",54486
"2001","¡@HD. Support Activities for Transportation; Warehousing and Storage",123747
"2001","¡@HE. Postal and Courier Activities",25799
"2001","¡@IA. Accommodation",42095
"2001","¡@IB. Food and Beverage Service Activities",165158
"2001","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",72624
"2001","¡@JB. Telecommunications",250334
"2001","¡@JC. Related Service of Computer and Information",79567
"2001","K. Financial and Insurance Activities",826105
"2001","¡@KA. Financial Service Activities",589059
"2001","¡@KB. Insurance",164942
"2001","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",72104
"2001","¡@LA. Real Estate Activities",75938
"2001","¡@LB. Ownership of Dwellings",800940
"2001","¡@NA. Rental and Leasing Activities",30338
"2001","¡@NB. Other Support Service Activities",73370
"2001","¡@QA. Human Health Activities",262826
"2001","¡@QB. Social Work Activities",19570
"2001","¡@SA. Activities of Membership Organizations",45037
"2001","¡@SB. Activities of Households as Employers of Domestic Personnel",74987
"2001","¡@SC. Other Personal Service Activities",156837
"2001","Total ( by production approach )",10119429
"2001","Statistical Discrepancy",0
"2001","GDP",10119429
"2002","¡@AA. Agriculture, Horticulture and Agrarian Activities",129152
"2002","¡@AB.  Animal Husbandry",16590
"2002","¡@AC. Forestry",2363
"2002","¡@AD. Fishing and Aquaculture",43474
"2002","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",90406
"2002","¡@CB. Manufacture of Beverages and Tobacco Products",69177
"2002","¡@CC. Manufacture of Textiles",109138
"2002","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",33081
"2002","¡@CE. Manufacture of Leather, Fur and Related Products",13624
"2002","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",8175
"2002","¡@CG. Manufacture of Paper and Paper Products",46322
"2002","¡@CH. Printing and Reproduction of Recorded Media",31898
"2002","¡@CI. Manufacture of Petroleum and Coal Products",160248
"2002","¡@CJ. Manufacture of Chemical Materials",186792
"2002","¡@CK. Manufacture of Other Chemical Products",40181
"2002","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",19224
"2002","¡@CM. Manufacture of Rubber Products",29888
"2002","¡@CN. Manufacture of Plastics Products",103884
"2002","¡@CO. Manufacture of Other Non-metallic Mineral Products",76617
"2002","¡@CP. Manufacture of Basic Metals",130608
"2002","¡@CQ. Manufacture of Fabricated Metal Products",181917
"2002","¡@CR. Manufacture of Electronic Parts and Components",587340
"2002","¡@CS. Manufacture of Computers, Electronic and Optical Products",301924
"2002","¡@CT. Manufacture of Electrical Equipment",88180
"2002","¡@CU. Manufacture of Machinery and Equipment",118052
"2002","¡@CV. Manufacture of Motor Vehicles and Parts",116795
"2002","¡@CW. Manufacture of Other Transport Equipment and Parts",61838
"2002","¡@CX. Manufacture of Furniture",19011
"2002","¡@CY. Other Manufacturing",80783
"2002","¡@DA. Electricity Supply",188016
"2002","¡@DB. Gas Supply",18360
"2002","¡@EA. Water Supply",20490
"2002","¡@EB. Remediation Activities",33012
"2002","¡@GA. Wholesale Trade",960188
"2002","¡@GB. Retail Trade",786861
"2002","¡@HA. Land Transportation",179996
"2002","¡@HB. Water Transportation",31370
"2002","¡@HC. Air Transport",63599
"2002","¡@HD. Support Activities for Transportation; Warehousing and Storage",122363
"2002","¡@HE. Postal and Courier Activities",26474
"2002","¡@IA. Accommodation",41553
"2002","¡@IB. Food and Beverage Service Activities",166948
"2002","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",71735
"2002","¡@JB. Telecommunications",249517
"2002","¡@JC. Related Service of Computer and Information",81579
"2002","K. Financial and Insurance Activities",836876
"2002","¡@KA. Financial Service Activities",601479
"2002","¡@KB. Insurance",161946
"2002","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",73451
"2002","¡@LA. Real Estate Activities",64793
"2002","¡@LB. Ownership of Dwellings",785794
"2002","¡@NA. Rental and Leasing Activities",30366
"2002","¡@NB. Other Support Service Activities",81735
"2002","¡@QA. Human Health Activities",278367
"2002","¡@QB. Social Work Activities",20801
"2002","¡@SA. Activities of Membership Organizations",49657
"2002","¡@SB. Activities of Households as Employers of Domestic Personnel",77668
"2002","¡@SC. Other Personal Service Activities",166726
"2002","Total ( by production approach )",10599383
"2002","Statistical Discrepancy",31528
"2002","GDP",10630911
"2003","¡@AA. Agriculture, Horticulture and Agrarian Activities",124103
"2003","¡@AB.  Animal Husbandry",18544
"2003","¡@AC. Forestry",1766
"2003","¡@AD. Fishing and Aquaculture",42115
"2003","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",87824
"2003","¡@CB. Manufacture of Beverages and Tobacco Products",69979
"2003","¡@CC. Manufacture of Textiles",93760
"2003","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",34294
"2003","¡@CE. Manufacture of Leather, Fur and Related Products",12797
"2003","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",9303
"2003","¡@CG. Manufacture of Paper and Paper Products",49957
"2003","¡@CH. Printing and Reproduction of Recorded Media",35566
"2003","¡@CI. Manufacture of Petroleum and Coal Products",178443
"2003","¡@CJ. Manufacture of Chemical Materials",195463
"2003","¡@CK. Manufacture of Other Chemical Products",41328
"2003","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",22346
"2003","¡@CM. Manufacture of Rubber Products",28328
"2003","¡@CN. Manufacture of Plastics Products",99068
"2003","¡@CO. Manufacture of Other Non-metallic Mineral Products",78459
"2003","¡@CP. Manufacture of Basic Metals",133841
"2003","¡@CQ. Manufacture of Fabricated Metal Products",180839
"2003","¡@CR. Manufacture of Electronic Parts and Components",735527
"2003","¡@CS. Manufacture of Computers, Electronic and Optical Products",344808
"2003","¡@CT. Manufacture of Electrical Equipment",90570
"2003","¡@CU. Manufacture of Machinery and Equipment",129108
"2003","¡@CV. Manufacture of Motor Vehicles and Parts",118475
"2003","¡@CW. Manufacture of Other Transport Equipment and Parts",63005
"2003","¡@CX. Manufacture of Furniture",19299
"2003","¡@CY. Other Manufacturing",81726
"2003","¡@DA. Electricity Supply",186417
"2003","¡@DB. Gas Supply",17310
"2003","¡@EA. Water Supply",21085
"2003","¡@EB. Remediation Activities",38188
"2003","¡@GA. Wholesale Trade",984596
"2003","¡@GB. Retail Trade",805132
"2003","¡@HA. Land Transportation",168862
"2003","¡@HB. Water Transportation",34273
"2003","¡@HC. Air Transport",57571
"2003","¡@HD. Support Activities for Transportation; Warehousing and Storage",123600
"2003","¡@HE. Postal and Courier Activities",26950
"2003","¡@IA. Accommodation",40711
"2003","¡@IB. Food and Beverage Service Activities",165066
"2003","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",73847
"2003","¡@JB. Telecommunications",254010
"2003","¡@JC. Related Service of Computer and Information",85098
"2003","K. Financial and Insurance Activities",813491
"2003","¡@KA. Financial Service Activities",570747
"2003","¡@KB. Insurance",170931
"2003","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",71813
"2003","¡@LA. Real Estate Activities",81600
"2003","¡@LB. Ownership of Dwellings",805568
"2003","¡@NA. Rental and Leasing Activities",29713
"2003","¡@NB. Other Support Service Activities",85983
"2003","¡@QA. Human Health Activities",282981
"2003","¡@QB. Social Work Activities",22241
"2003","¡@SA. Activities of Membership Organizations",46374
"2003","¡@SB. Activities of Households as Employers of Domestic Personnel",77125
"2003","¡@SC. Other Personal Service Activities",173397
"2003","Total ( by production approach )",10984160
"2003","Statistical Discrepancy",-60131
"2003","GDP",10924029
"2004","¡@AA. Agriculture, Horticulture and Agrarian Activities",131177
"2004","¡@AB.  Animal Husbandry",19363
"2004","¡@AC. Forestry",1364
"2004","¡@AD. Fishing and Aquaculture",41623
"2004","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",79167
"2004","¡@CB. Manufacture of Beverages and Tobacco Products",63691
"2004","¡@CC. Manufacture of Textiles",88304
"2004","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",27939
"2004","¡@CE. Manufacture of Leather, Fur and Related Products",12868
"2004","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",9816
"2004","¡@CG. Manufacture of Paper and Paper Products",48997
"2004","¡@CH. Printing and Reproduction of Recorded Media",32978
"2004","¡@CI. Manufacture of Petroleum and Coal Products",206637
"2004","¡@CJ. Manufacture of Chemical Materials",267146
"2004","¡@CK. Manufacture of Other Chemical Products",43662
"2004","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",22977
"2004","¡@CM. Manufacture of Rubber Products",31163
"2004","¡@CN. Manufacture of Plastics Products",98113
"2004","¡@CO. Manufacture of Other Non-metallic Mineral Products",94032
"2004","¡@CP. Manufacture of Basic Metals",173482
"2004","¡@CQ. Manufacture of Fabricated Metal Products",189209
"2004","¡@CR. Manufacture of Electronic Parts and Components",889101
"2004","¡@CS. Manufacture of Computers, Electronic and Optical Products",318445
"2004","¡@CT. Manufacture of Electrical Equipment",91009
"2004","¡@CU. Manufacture of Machinery and Equipment",136667
"2004","¡@CV. Manufacture of Motor Vehicles and Parts",116997
"2004","¡@CW. Manufacture of Other Transport Equipment and Parts",59689
"2004","¡@CX. Manufacture of Furniture",19427
"2004","¡@CY. Other Manufacturing",82283
"2004","¡@DA. Electricity Supply",159793
"2004","¡@DB. Gas Supply",18952
"2004","¡@EA. Water Supply",21227
"2004","¡@EB. Remediation Activities",43622
"2004","¡@GA. Wholesale Trade",1077843
"2004","¡@GB. Retail Trade",869240
"2004","¡@HA. Land Transportation",172912
"2004","¡@HB. Water Transportation",38568
"2004","¡@HC. Air Transport",61136
"2004","¡@HD. Support Activities for Transportation; Warehousing and Storage",128991
"2004","¡@HE. Postal and Courier Activities",28694
"2004","¡@IA. Accommodation",44301
"2004","¡@IB. Food and Beverage Service Activities",172341
"2004","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",76240
"2004","¡@JB. Telecommunications",254124
"2004","¡@JC. Related Service of Computer and Information",88697
"2004","K. Financial and Insurance Activities",865702
"2004","¡@KA. Financial Service Activities",596208
"2004","¡@KB. Insurance",180641
"2004","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",88853
"2004","¡@LA. Real Estate Activities",102418
"2004","¡@LB. Ownership of Dwellings",817485
"2004","¡@NA. Rental and Leasing Activities",29983
"2004","¡@NB. Other Support Service Activities",100241
"2004","¡@QA. Human Health Activities",292456
"2004","¡@QB. Social Work Activities",24510
"2004","¡@SA. Activities of Membership Organizations",50063
"2004","¡@SB. Activities of Households as Employers of Domestic Personnel",80717
"2004","¡@SC. Other Personal Service Activities",178010
"2004","Total ( by production approach )",11652853
"2004","Statistical Discrepancy",-56612
"2004","GDP",11596241
"2005","¡@AA. Agriculture, Horticulture and Agrarian Activities",137099
"2005","¡@AB.  Animal Husbandry",21596
"2005","¡@AC. Forestry",1454
"2005","¡@AD. Fishing and Aquaculture",38226
"2005","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",73206
"2005","¡@CB. Manufacture of Beverages and Tobacco Products",65978
"2005","¡@CC. Manufacture of Textiles",85694
"2005","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",26219
"2005","¡@CE. Manufacture of Leather, Fur and Related Products",13662
"2005","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",9515
"2005","¡@CG. Manufacture of Paper and Paper Products",46035
"2005","¡@CH. Printing and Reproduction of Recorded Media",36546
"2005","¡@CI. Manufacture of Petroleum and Coal Products",223211
"2005","¡@CJ. Manufacture of Chemical Materials",272758
"2005","¡@CK. Manufacture of Other Chemical Products",43083
"2005","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",24776
"2005","¡@CM. Manufacture of Rubber Products",31190
"2005","¡@CN. Manufacture of Plastics Products",84891
"2005","¡@CO. Manufacture of Other Non-metallic Mineral Products",106443
"2005","¡@CP. Manufacture of Basic Metals",166681
"2005","¡@CQ. Manufacture of Fabricated Metal Products",189395
"2005","¡@CR. Manufacture of Electronic Parts and Components",936351
"2005","¡@CS. Manufacture of Computers, Electronic and Optical Products",326398
"2005","¡@CT. Manufacture of Electrical Equipment",93146
"2005","¡@CU. Manufacture of Machinery and Equipment",146269
"2005","¡@CV. Manufacture of Motor Vehicles and Parts",129679
"2005","¡@CW. Manufacture of Other Transport Equipment and Parts",60114
"2005","¡@CX. Manufacture of Furniture",16910
"2005","¡@CY. Other Manufacturing",78466
"2005","¡@DA. Electricity Supply",153170
"2005","¡@DB. Gas Supply",19115
"2005","¡@EA. Water Supply",21489
"2005","¡@EB. Remediation Activities",49875
"2005","¡@GA. Wholesale Trade",1155213
"2005","¡@GB. Retail Trade",924840
"2005","¡@HA. Land Transportation",173223
"2005","¡@HB. Water Transportation",31007
"2005","¡@HC. Air Transport",56070
"2005","¡@HD. Support Activities for Transportation; Warehousing and Storage",128026
"2005","¡@HE. Postal and Courier Activities",29590
"2005","¡@IA. Accommodation",47106
"2005","¡@IB. Food and Beverage Service Activities",183721
"2005","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",77057
"2005","¡@JB. Telecommunications",252433
"2005","¡@JC. Related Service of Computer and Information",91826
"2005","K. Financial and Insurance Activities",907438
"2005","¡@KA. Financial Service Activities",638757
"2005","¡@KB. Insurance",193537
"2005","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",75144
"2005","¡@LA. Real Estate Activities",119981
"2005","¡@LB. Ownership of Dwellings",834854
"2005","¡@NA. Rental and Leasing Activities",30404
"2005","¡@NB. Other Support Service Activities",115411
"2005","¡@QA. Human Health Activities",306292
"2005","¡@QB. Social Work Activities",26080
"2005","¡@SA. Activities of Membership Organizations",55048
"2005","¡@SB. Activities of Households as Employers of Domestic Personnel",84798
"2005","¡@SC. Other Personal Service Activities",187505
"2005","Total ( by production approach )",12072956
"2005","Statistical Discrepancy",-36281
"2005","GDP",12036675
"2006","¡@AA. Agriculture, Horticulture and Agrarian Activities",142928
"2006","¡@AB.  Animal Husbandry",20796
"2006","¡@AC. Forestry",1722
"2006","¡@AD. Fishing and Aquaculture",33961
"2006","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",75844
"2006","¡@CB. Manufacture of Beverages and Tobacco Products",68637
"2006","¡@CC. Manufacture of Textiles",82553
"2006","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",23109
"2006","¡@CE. Manufacture of Leather, Fur and Related Products",13494
"2006","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",10912
"2006","¡@CG. Manufacture of Paper and Paper Products",42135
"2006","¡@CH. Printing and Reproduction of Recorded Media",38075
"2006","¡@CI. Manufacture of Petroleum and Coal Products",157298
"2006","¡@CJ. Manufacture of Chemical Materials",187207
"2006","¡@CK. Manufacture of Other Chemical Products",48373
"2006","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",28462
"2006","¡@CM. Manufacture of Rubber Products",28973
"2006","¡@CN. Manufacture of Plastics Products",68726
"2006","¡@CO. Manufacture of Other Non-metallic Mineral Products",118289
"2006","¡@CP. Manufacture of Basic Metals",206594
"2006","¡@CQ. Manufacture of Fabricated Metal Products",194382
"2006","¡@CR. Manufacture of Electronic Parts and Components",1110187
"2006","¡@CS. Manufacture of Computers, Electronic and Optical Products",377711
"2006","¡@CT. Manufacture of Electrical Equipment",108742
"2006","¡@CU. Manufacture of Machinery and Equipment",169655
"2006","¡@CV. Manufacture of Motor Vehicles and Parts",103453
"2006","¡@CW. Manufacture of Other Transport Equipment and Parts",52056
"2006","¡@CX. Manufacture of Furniture",16513
"2006","¡@CY. Other Manufacturing",81731
"2006","¡@DA. Electricity Supply",144730
"2006","¡@DB. Gas Supply",13545
"2006","¡@EA. Water Supply",22123
"2006","¡@EB. Remediation Activities",56366
"2006","¡@GA. Wholesale Trade",1254268
"2006","¡@GB. Retail Trade",942005
"2006","¡@HA. Land Transportation",162756
"2006","¡@HB. Water Transportation",23757
"2006","¡@HC. Air Transport",53028
"2006","¡@HD. Support Activities for Transportation; Warehousing and Storage",129339
"2006","¡@HE. Postal and Courier Activities",30289
"2006","¡@IA. Accommodation",47666
"2006","¡@IB. Food and Beverage Service Activities",187806
