DATAFLOW,INDICATOR: Indicator,REF_AREA: Reference area,LOCATION: Degree of Urbanisation,DEPOSIT: Deposit,ECONOMIC_SECTOR: Economic Sector,PAYMENT_RATIO_TYPE: Payment Ratio Type,EXPENDITURE: Expenditure,UNIT_MEASURE: Unit of measure,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,UNIT_MULTIPLIER: Unit multiplier,RESPONSIBLE_AGENCY: Responsible agency,DATA_SOURCE: Data source
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,1997,10145,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,1998,11720,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,1999,13376,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2000,14083,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2001,15633,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2002,16781,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2003,18535,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2004,21438,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2005,25754,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2006,29849,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2007,35039,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2008,41968,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2009,43057,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2010,47048,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2011,52069,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2012,56682,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2013,61327,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2014,67464,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2015,74402,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2016,81871,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_T: Total,KHR: Cambodian Riels,A: Annual,2017,90188,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,1996,8749,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,1997,8932,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,1998,10887,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,1999,11732,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2000,12211,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2001,12950,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2002,13715,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2003,15059,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2004,17753,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2005,21104,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2006,23500,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2007,26627,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2008,32512,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2009,31874,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2010,37256,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2011,42047,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2012,45621,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2013,49498,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2014,53706,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2015,58271,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2016,63224,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PRIVATE_CONSUMPTION: Private Consumption,KHR: Cambodian Riels,A: Annual,2017,68598,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,1996,529,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,1997,553,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,1998,563,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,1999,661,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2000,737,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2001,828,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2002,1276,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2003,1350,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2004,1356,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2005,1494,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2006,1575,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2007,2008,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2008,2365,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2009,2653,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2010,2985,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2011,3134,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2012,3212,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2013,3247,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2014,3167,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2015,3831,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2016,4222,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PUBLIC_CONSUMPTION: Public Consumption,KHR: Cambodian Riels,A: Annual,2017,4668,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,GROSS_FIXED_INVESTMENT: Gross Fixed Investment,KHR: Cambodian Riels,A: Annual,1996,1166,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,GROSS_FIXED_INVESTMENT: Gross Fixed Investment,KHR: Cambodian Riels,A: Annual,1997,1361,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,GROSS_FIXED_INVESTMENT: Gross Fixed Investment,KHR: Cambodian Riels,A: Annual,1998,1452,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
KH_NIS:DF_NA(1.1),GDP_AT_CURRENT_PRICE_BY_EXPENDITURE: GDP at Current Price by Expenditure,ASIKHM: Cambodia,_Z: NA,_Z: NA,_Z: NA,_Z: NA,GROSS_FIXED_INVESTMENT: Gross Fixed Investment,KHR: Cambodian Riels,A: Annual,1999,2137,9: Billions,MOP_NIS: Ministry of Planning,"ds_econ_72: MoP, NIS_National Accounts, Bulletin"
